form_id,lexeme,cell,source_form,orth_form,analysed_orth_form,phon_form,analysed_phon_form,variants_tag,paradigm_tag,overabundance_tag,source,page,language_id
tedim714,mu:³,3.pl.2.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim715,mu:³,3.pl.2.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ uʔ³ hiː³,a³ hoŋ¹-Σ lou³ uʔ³ hiː³,a³+hoŋ¹+Σ+lou³+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim716,mu:³,3.pl.2.pl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim717,mu:³,3.pl.2.pl.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³,hoŋ¹-Σ kei¹ uʔ³,hoŋ¹+Σ+kei¹+uʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim718,mu:³,3.pl.2.pl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim719,mu:³,3.pl.2.pl.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim720,mu:³,3.pl.2.pl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim721,mu:³,3.pl.2.pl.nfut.neg,a³ hoŋ¹-mu³ kei¹ uʔ³ hiː³,a³ hoŋ¹-Σ kei¹ uʔ³ hiː³,a³+hoŋ¹+Σ+kei¹+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim722,mu:³,3.pl.2.pl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim723,mu:³,3.pl.2.pl.nfut.neg,a³ hoŋ¹-mu³ lou³ uʔ³ hiː³,a³ hoŋ¹-Σ lou³ uʔ³ hiː³,a³+hoŋ¹+Σ+lou³+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim724,mu:³,3.sg.3.sg.nfut.neg,mu³ kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim725,mu:³,3.sg.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim726,mu:³,3.sg.3.sg.nfut.neg,a¹ mu³ kei¹ hiː³,a¹ Σ kei¹ hiː³,a¹+Σ+kei¹+hiː³,a ⁵ Σ k ei ⁵ h ii ¹,a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim727,mu:³,3.sg.3.sg.nfut.neg,a¹ mu³ lou³ hiː³,a¹ Σ lou³ hiː³,a¹+Σ+lou³+hiː³,a ⁵ Σ l ou ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim728,mu:³,3.sg.3.pl.nfut.neg,mu³ kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim729,mu:³,3.sg.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim730,mu:³,3.sg.3.pl.nfut.neg,a¹ mu³ kei¹ hiː³,a¹ Σ kei¹ hiː³,a¹+Σ+kei¹+hiː³,a ⁵ Σ k ei ⁵ h ii ¹,a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim731,mu:³,3.sg.3.pl.nfut.neg,a¹ mu³ lou³ hiː³,a¹ Σ lou³ hiː³,a¹+Σ+lou³+hiː³,a ⁵ Σ l ou ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim732,mu:³,3.pl.3.sg.nfut.neg,mu³ kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim733,mu:³,3.pl.3.sg.nfut.neg,mu³ kei¹ uʔ³,Σ kei¹ uʔ³,Σ+kei¹+uʔ³,Σ k ei ⁵ u ʔ ¹,Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim734,mu:³,3.pl.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim735,mu:³,3.pl.3.sg.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim736,mu:³,3.pl.3.sg.nfut.neg,a¹ mu³ kei¹ hiː³,a¹ Σ kei¹ hiː³,a¹+Σ+kei¹+hiː³,a ⁵ Σ k ei ⁵ h ii ¹,a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim737,mu:³,3.pl.3.sg.nfut.neg,a¹ mu³ kei¹ uʔ³ hiː³,a¹ Σ kei¹ uʔ³ hiː³,a¹+Σ+kei¹+uʔ³+hiː³,a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim738,mu:³,3.pl.3.sg.nfut.neg,a¹ mu³ lou³ hiː³,a¹ Σ lou³ hiː³,a¹+Σ+lou³+hiː³,a ⁵ Σ l ou ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim739,mu:³,3.pl.3.sg.nfut.neg,a¹ mu³ lou³ uʔ³ hiː³,a¹ Σ lou³ uʔ³ hiː³,a¹+Σ+lou³+uʔ³+hiː³,a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim740,mu:³,3.pl.3.pl.nfut.neg,mu³ kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim741,mu:³,3.pl.3.pl.nfut.neg,mu³ kei¹ uʔ³,Σ kei¹ uʔ³,Σ+kei¹+uʔ³,Σ k ei ⁵ u ʔ ¹,Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim742,mu:³,3.pl.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim743,mu:³,3.pl.3.pl.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim744,mu:³,3.pl.3.pl.nfut.neg,a¹ mu³ kei¹ hiː³,a¹ Σ kei¹ hiː³,a¹+Σ+kei¹+hiː³,a ⁵ Σ k ei ⁵ h ii ¹,a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim745,mu:³,3.pl.3.pl.nfut.neg,a¹ mu³ kei¹ uʔ³ hiː³,a¹ Σ kei¹ uʔ³ hiː³,a¹+Σ+kei¹+uʔ³+hiː³,a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim746,mu:³,3.pl.3.pl.nfut.neg,a¹ mu³ lou³ hiː³,a¹ Σ lou³ hiː³,a¹+Σ+lou³+hiː³,a ⁵ Σ l ou ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim747,mu:³,3.pl.3.pl.nfut.neg,a¹ mu³ lou³ uʔ³ hiː³,a¹ Σ lou³ uʔ³ hiː³,a¹+Σ+lou³+uʔ³+hiː³,a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
